vehicle_id,timestamp,engine_speed_rpm,vehicle_speed_kmh,engine_load_pct,accelerator_pedal_pct,coolant_temp_c,oil_pressure_kpa,fuel_rail_pressure_mpa,battery_voltage_v,maf_g_s,charging_status,dtc_flag,oil_pressure_below_manual_check,idle_out_of_target,fuel_rail_low_at_idle,cooling_high_demo_flag,operating_scenario
ISZ-002,2026-09-08 15:40:00,1740.0,78.0,77.2,53.9,89.7,376.1,70.4,26.01,87.2,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 15:50:00,800,91.9,46.3,8,81.8,307.3,74.7,26.96,110.8,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 16:00:00,1595.0,71.2,59.6,55.0,91.3,346.2,53.2,27.05,106.7,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 16:10:00,1961.0,84.5,79.0,60.4,81.6,335.3,71.3,26.62,119.5,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 16:20:00,800,42.5,84.3,8,87.2,296.4,47.3,26.82,128.1,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 16:30:00,800,33.9,87.7,30.3,77.0,331.3,70.0,27.28,85.8,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 16:40:00,1795.0,34.4,70.9,87.1,93.8,337.5,66.9,27.8,83.6,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 16:50:00,1508.0,56.2,63.3,33.6,80.1,329.1,67.7,27.45,68.6,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 17:00:00,1405.0,72.5,71.3,45.2,87.6,283.8,68.1,28.01,87.0,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 17:10:00,1683.0,56.8,36.4,48.2,85.5,340.4,68.3,27.26,144.9,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 17:20:00,1098.0,33.3,78.5,50.2,80.0,340.2,83.1,27.29,69.6,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 17:30:00,1619.0,67.9,59.7,65.9,88.5,317.4,51.9,26.65,80.6,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 17:40:00,1045.0,40.3,38.1,46.1,92.4,324.2,61.2,26.56,95.9,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 17:50:00,1545.0,64.4,47.2,42.4,88.7,337.4,53.2,27.22,72.9,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 18:00:00,535.0,0,24.6,3.3,85.7,254.4,54.7,27.41,12.8,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 18:10:00,552.0,2.4,26.3,0,90.1,226.2,39.4,27.27,47.8,Normal,0,0,1,0,0,Normal operation
ISZ-002,2026-09-08 18:20:00,552.0,0,14.4,3.9,92.8,215.3,25.8,27.21,28.4,Normal,0,0,1,0,0,Normal operation
ISZ-002,2026-09-08 18:30:00,538.0,0,14.3,2.6,90.6,249.7,26.8,27.44,38.5,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 18:40:00,1156.0,53.5,28.2,29.3,84.3,320.9,69.4,26.98,82.6,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 18:50:00,1009.0,36.8,32.6,78.5,87.6,342.2,77.9,27.0,109.3,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 19:00:00,1808.0,51.3,47.4,37.2,91.1,350.7,65.9,27.84,61.8,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 19:10:00,1601.0,50.8,81.9,71.8,90.7,327.7,53.5,26.84,141.0,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 19:20:00,1276.0,41.8,50.2,37.1,89.2,380.1,63.8,26.34,99.8,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 19:30:00,800,23.2,40.8,54.2,85.3,308.8,54.4,26.05,65.1,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 19:40:00,1245.0,77.9,32.4,80.7,88.9,333.0,61.7,27.41,120.8,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 19:50:00,1308.0,27.5,62.8,49.4,90.2,420.9,68.5,27.14,92.0,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 20:00:00,2511.0,57.8,58.6,8,81.1,300.3,64.2,27.1,115.4,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 20:10:00,1305.0,40.9,33.9,33.1,89.2,314.8,63.4,26.8,87.2,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 20:20:00,1075.0,63.9,65.8,74.2,90.3,316.2,61.9,27.03,130.2,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 20:30:00,1603.0,62.4,39.4,30.8,87.5,307.8,75.4,27.14,77.1,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 20:40:00,1805.0,60.0,28.0,35.2,86.3,348.8,68.2,26.97,79.5,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 20:50:00,1591.0,49.9,63.4,28.2,77.3,322.8,53.5,27.02,85.8,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 21:00:00,1512.0,69.6,62.6,60.4,84.9,328.1,72.4,27.24,108.2,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 21:10:00,1304.0,51.3,81.0,42.4,87.0,390.6,50.2,27.41,80.2,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 21:20:00,1254.0,43.3,61.9,17.5,81.0,341.0,65.4,27.48,100.0,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 21:30:00,1905.0,76.9,65.3,23.7,87.4,277.7,70.3,27.42,107.9,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 21:40:00,1807.0,69.0,45.2,43.3,93.3,326.1,52.2,27.17,91.5,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 21:50:00,1481.0,59.0,52.1,47.3,94.0,315.2,73.9,27.74,58.6,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 22:00:00,555.0,0,15.4,1.1,84.6,300.2,44.7,27.12,24.7,Normal,0,0,1,0,0,Normal operation
ISZ-002,2026-09-08 22:10:00,544.0,0,28.5,3.6,88.8,241.0,39.2,27.02,20.4,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 22:20:00,537.0,5.7,27.6,1.1,91.8,254.2,38.9,26.58,25.8,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 22:30:00,543.0,0.6,22.8,3.2,83.4,272.9,32.9,27.5,43.2,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 22:40:00,1954.0,73.2,47.5,44.0,89.7,306.6,58.4,27.3,111.2,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 22:50:00,1938.0,34.2,30.5,48.0,90.6,344.6,56.8,27.5,78.3,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 23:00:00,1617.0,57.5,95,65.7,85.8,298.2,69.8,27.33,94.5,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 23:10:00,1752.0,33.2,66.6,29.9,92.2,339.4,63.2,26.46,118.0,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 23:20:00,1215.0,33.1,95,29.5,85.7,314.2,59.8,27.19,96.8,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 23:30:00,1458.0,51.3,52.4,45.7,85.5,298.6,72.3,26.64,69.9,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 23:40:00,1449.0,54.4,69.3,50.0,87.3,319.1,62.9,27.58,109.2,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-08 23:50:00,1001.0,73.3,95,18.9,90.5,287.7,67.2,27.16,66.3,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 00:00:00,1417.0,66.1,34.4,69.8,83.2,291.1,76.7,27.39,92.1,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 00:10:00,2013.0,62.4,65.6,31.7,83.2,304.7,58.6,26.37,127.9,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 00:20:00,1875.0,61.7,54.1,13.4,87.7,327.0,70.6,26.93,62.3,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 00:30:00,1777.0,44.4,39.2,21.9,85.1,352.8,66.3,27.17,101.3,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 00:40:00,1557.0,55.1,38.8,46.9,89.4,301.5,82.6,26.83,111.8,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 00:50:00,1742.0,38.1,29.1,45.3,91.2,255.3,55.8,26.86,67.3,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 01:00:00,2158.0,52.6,80.4,20.8,89.1,312.7,67.0,27.15,54.1,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 01:10:00,1623.0,44.4,47.2,14.2,80.6,297.8,64.9,28.35,89.5,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 01:20:00,1957.0,28.7,43.0,47.3,84.0,378.2,69.0,27.81,117.7,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 01:30:00,1936.0,59.4,66.8,45.6,83.9,344.0,71.8,27.57,78.3,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 01:40:00,800,57.0,60.5,42.8,80.9,313.5,66.6,26.9,151.8,Normal,0,0,0,0,0,Normal operation
ISZ-002,2026-09-09 01:50:00,1703.0,68.7,30.7,65.1,86.9,275.4,82.5,27.5,118.2,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 06:00:00,530.0,1.9,15.2,0.3,85.6,251.1,26.3,27.49,61.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 06:10:00,539.0,1.5,17.3,3.0,94.8,210.1,23.9,27.8,39.7,Normal,0,0,0,1,0,Normal operation
ISZ-003,2026-09-08 06:20:00,529.0,1.7,10.5,3.2,86.4,216.3,39.9,27.73,29.4,Normal,0,0,1,0,0,Normal operation
ISZ-003,2026-09-08 06:30:00,543.0,0,18.3,1.9,85.8,240.6,22.4,27.42,69.4,Normal,0,0,0,1,0,Normal operation
ISZ-003,2026-09-08 06:40:00,1208.0,27.7,28.4,49.0,83.1,353.0,69.8,27.54,44.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 06:50:00,1926.0,60.5,36.8,20.3,90.1,276.7,67.2,26.65,68.8,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 07:00:00,2137.0,49.5,60.2,52.6,87.1,348.2,61.9,28.06,90.4,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 07:10:00,1280.0,60.2,71.3,50.1,86.6,303.4,66.0,27.17,84.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 07:20:00,1998.0,26.4,71.1,13.7,85.2,318.5,65.4,27.46,120.7,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 07:30:00,1490.0,43.2,74.3,31.2,89.5,314.8,61.3,27.05,55.4,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 07:40:00,1464.0,42.3,53.5,70.2,86.7,327.4,64.9,27.74,115.7,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 07:50:00,879.0,24.5,69.5,44.3,91.0,298.4,59.5,27.41,88.5,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 08:00:00,1390.0,33.2,67.1,22.4,84.8,337.6,75.2,27.42,61.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 08:10:00,1388.0,31.1,57.2,41.5,92.0,348.5,71.8,27.94,100.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 08:20:00,1294.0,72.2,78.7,58.9,91.2,287.3,66.1,27.35,87.7,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 08:30:00,1471.0,50.7,48.8,8,86.1,351.8,60.3,26.55,87.3,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 08:40:00,1611.0,53.6,39.3,45.5,91.9,333.7,70.6,27.11,57.3,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 08:50:00,2353.0,32.7,47.4,66.0,94.1,309.4,62.3,26.74,139.5,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 09:00:00,1649.0,36.8,74.0,37.1,85.7,345.6,70.5,27.37,83.9,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 09:10:00,1982.0,53.7,67.9,43.3,86.8,333.5,60.5,27.39,67.5,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 09:20:00,1341.0,46.8,48.6,36.5,82.1,328.1,62.3,27.0,105.5,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 09:30:00,1392.0,56.8,52.2,38.8,93.5,344.4,57.2,26.55,72.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 09:40:00,1462.0,45.9,43.0,47.7,89.1,345.4,67.0,26.64,79.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 09:50:00,1121.0,35.7,51.3,51.5,89.7,282.8,54.8,27.38,120.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 10:00:00,546.0,0.2,14.1,3.2,91.1,254.0,29.3,27.0,75.3,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 10:10:00,535.0,0,27.1,1.6,81.5,267.7,35.8,27.2,9.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 10:20:00,539.0,0,28.0,2.5,88.6,218.3,48.7,27.11,16.2,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 10:30:00,532.0,0,11.1,2.5,80.0,257.7,39.0,26.13,20.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 10:40:00,1644.0,39.4,80.3,17.2,91.8,330.5,62.7,27.56,78.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 10:50:00,1635.0,27.5,52.5,39.5,89.0,317.7,57.4,26.96,85.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 11:00:00,1842.0,71.7,49.3,50.4,88.5,365.7,56.2,27.92,110.5,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 11:10:00,919.0,30.8,70.5,50.7,88.8,331.0,69.9,26.58,122.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 11:20:00,2149.0,84.6,74.3,49.9,81.6,360.7,51.9,27.39,110.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 11:30:00,1278.0,45.9,48.0,65.7,85.0,403.3,61.8,27.38,53.3,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 11:40:00,2058.0,35.4,58.5,38.8,83.7,306.4,69.4,27.63,88.4,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 11:50:00,1469.0,79.4,54.5,62.1,79.9,304.2,70.5,27.06,112.9,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 12:00:00,1237.0,57.3,75.6,57.1,90.4,374.0,68.5,27.3,112.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 12:10:00,1959.0,67.5,62.8,18.9,80.1,302.5,61.3,27.19,60.0,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 12:20:00,1419.0,78.6,68.6,34.0,94.0,295.1,67.6,27.86,112.8,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 12:30:00,1578.0,47.3,52.7,8,92.3,303.8,89.3,27.1,105.4,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 12:40:00,1491.0,57.9,62.8,54.9,84.3,317.0,71.6,26.47,100.0,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 12:50:00,1580.0,50.3,44.2,41.5,90.3,312.6,60.1,27.58,136.9,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 13:00:00,1566.0,77.9,62.4,42.1,91.4,309.1,64.5,26.38,103.7,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 13:10:00,2107.0,21.3,65.9,34.8,85.0,334.6,72.5,26.56,73.7,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 13:20:00,1325.0,95,64.1,16.8,89.7,260.9,48.1,27.76,97.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 13:30:00,1400.0,55.8,50.2,59.4,81.4,392.7,58.9,27.63,130.3,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 13:40:00,2195.0,43.0,86.5,26.4,86.7,324.5,64.7,27.55,67.9,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 13:50:00,1456.0,50.9,54.5,61.7,91.6,313.0,55.1,27.55,75.0,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 14:00:00,530.0,0.4,18.2,3.9,86.3,221.2,32.1,27.57,26.0,Normal,0,0,1,0,0,Normal operation
ISZ-003,2026-09-08 14:10:00,529.0,0.5,23.8,2.0,97.2,273.5,19.6,27.68,29.6,Normal,0,0,1,1,0,Normal operation
ISZ-003,2026-09-08 14:20:00,533.0,0,14.9,1.0,92.4,289.9,40.8,27.15,8,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 14:30:00,532.0,1.9,6.3,1.4,82.4,249.7,40.0,27.66,29.9,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 14:40:00,1503.0,80.2,60.9,38.6,90.9,339.0,65.7,27.35,89.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 14:50:00,2049.0,72.9,30.4,63.7,88.6,330.4,80.8,27.05,129.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 15:00:00,1798.0,32.5,65.6,25.3,89.8,350.9,65.5,27.45,67.9,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 15:10:00,893.0,36.6,31.8,44.9,85.7,307.6,61.9,27.24,61.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 15:20:00,1550.0,61.1,81.6,17.9,88.8,362.1,69.3,26.62,82.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 15:30:00,1760.0,50.5,61.7,70.5,95.4,296.7,63.8,26.62,122.8,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 15:40:00,1875.0,62.7,49.0,42.5,82.7,323.7,67.6,26.84,101.0,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 15:50:00,1626.0,42.8,57.3,19.6,85.0,324.3,64.7,27.44,111.7,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 16:00:00,1625.0,79.1,63.2,25.5,85.1,362.0,57.1,28.12,70.5,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 16:10:00,1448.0,42.7,67.6,56.9,88.3,287.3,63.9,26.65,111.6,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 16:20:00,1624.0,82.0,65.3,30.7,87.7,331.9,64.5,26.98,65.2,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 16:30:00,1619.0,78.9,20,48.6,84.4,266.6,58.7,27.33,89.5,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 16:40:00,1043.0,58.0,87.8,47.3,75.7,339.8,61.0,26.75,102.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 16:50:00,1735.0,62.9,51.7,45.7,87.6,333.1,68.0,26.82,131.8,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 17:00:00,1365.0,29.3,59.8,9.0,87.8,308.8,61.2,27.63,149.4,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 17:10:00,1479.0,43.0,57.7,76.9,96.6,389.4,62.4,27.25,90.2,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 17:20:00,1085.0,35.1,57.1,53.8,84.0,316.8,74.6,27.26,110.0,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 17:30:00,1991.0,54.6,64.0,56.7,94.4,344.7,62.4,27.12,136.7,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 17:40:00,1712.0,65.0,93.6,77.9,84.3,344.9,59.8,27.38,99.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 17:50:00,1187.0,54.2,71.1,70.0,84.8,298.2,64.5,27.83,80.2,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 18:00:00,545.0,0,12.1,0.1,90.1,224.0,32.6,26.39,8,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 18:10:00,552.0,1.8,22.4,2.9,88.9,189.7,33.6,27.71,25.8,Normal,0,0,1,0,0,Normal operation
ISZ-003,2026-09-08 18:20:00,541.0,4.5,25.0,4.6,86.0,258.8,29.6,27.5,18.1,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 18:30:00,560.0,0.3,26.5,2.3,85.7,231.9,34.7,27.05,24.2,Normal,0,0,1,0,0,Normal operation
ISZ-003,2026-09-08 18:40:00,1219.0,68.6,55.2,35.3,87.4,269.5,72.2,27.08,126.5,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 18:50:00,2598.0,35.3,63.1,39.6,85.1,323.8,65.2,26.18,90.5,Normal,0,0,0,0,0,Normal operation
ISZ-003,2026-09-08 19:00:00,1272.0,29.5,73.9,28.4,103.8,325.3,62.7,27.67,122.0,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 19:10:00,945.0,65.2,40.1,40.8,104.4,407.1,62.4,27.4,89.4,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 19:20:00,1290.0,70.8,71.6,37.5,100.3,394.6,57.5,27.73,81.8,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 19:30:00,1781.0,47.4,56.7,35.2,103.7,339.3,66.1,27.23,102.6,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 19:40:00,1945.0,91.1,65.4,66.1,98.6,349.0,75.2,26.47,75.1,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 19:50:00,2243.0,42.9,27.2,61.5,98.8,308.5,66.5,27.75,47.0,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 20:00:00,1683.0,57.2,56.4,58.1,102.0,329.9,53.8,27.14,135.6,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 20:10:00,1791.0,45.0,44.8,8.4,98.3,340.3,67.2,27.55,96.2,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 20:20:00,1881.0,64.7,60.1,35.5,97.7,370.2,68.3,26.35,132.5,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 20:30:00,1882.0,29.8,44.5,26.7,106.1,324.0,78.3,27.21,95.8,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 20:40:00,1686.0,68.4,63.1,8,102.6,307.4,76.0,27.39,130.3,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 20:50:00,1423.0,32.3,70.6,31.1,96.4,341.6,58.4,26.82,99.3,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 21:00:00,1170.0,5,66.4,46.4,100.0,289.1,48.7,27.98,89.3,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 21:10:00,1780.0,38.3,61.4,33.8,102.8,301.1,64.1,27.39,92.7,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 21:20:00,1064.0,49.7,20,40.6,96.5,348.1,72.9,26.85,72.7,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 21:30:00,902.0,57.8,66.8,24.2,98.6,333.6,75.3,26.5,20.3,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 21:40:00,2298.0,41.8,48.7,41.2,97.0,340.4,69.2,26.46,91.6,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 21:50:00,1341.0,55.1,38.7,36.3,100.6,337.7,56.8,27.63,63.7,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 22:00:00,526.0,0,26.5,0,95.6,234.2,31.0,27.34,39.7,Normal,1,0,1,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 22:10:00,530.0,0,11.0,6.4,103.3,250.4,23.4,27.06,80.5,Normal,1,0,0,1,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 22:20:00,534.0,2.3,16.1,1.1,103.8,237.5,42.6,26.95,45.5,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 22:30:00,533.0,0,16.9,0,98.5,239.0,23.0,27.14,8,Normal,1,0,0,1,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 22:40:00,1592.0,59.4,43.2,47.6,102.2,276.9,64.7,27.82,93.5,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 22:50:00,2312.0,42.4,42.6,48.5,101.2,345.8,83.6,27.23,90.0,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 23:00:00,1458.0,43.3,49.3,36.6,101.3,383.9,63.3,26.99,75.5,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 23:10:00,1011.0,42.5,52.0,25.8,98.8,290.5,71.4,26.57,100.3,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 23:20:00,1053.0,29.5,54.6,76.5,96.7,356.5,58.6,26.81,102.9,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 23:30:00,1134.0,65.7,70.0,57.1,100.7,303.3,64.4,27.07,137.8,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 23:40:00,1241.0,64.0,70.3,50.6,105.0,335.0,76.9,26.92,103.9,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-08 23:50:00,1763.0,67.6,95,100,98.0,334.7,59.2,27.79,85.1,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-09 00:00:00,1323.0,63.7,86.2,29.9,99.6,366.4,71.8,27.63,76.5,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-09 00:10:00,1450.0,65.4,36.5,33.5,90.9,347.6,74.5,26.59,123.0,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-09 00:20:00,1952.0,8.0,68.5,38.4,111.3,329.3,58.7,28.02,83.8,Normal,1,0,0,0,1,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-09 00:30:00,1689.0,56.0,50.7,40.2,96.9,384.1,50.3,26.52,176.1,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
ISZ-003,2026-09-09 00:40:00,1168.0,12.3,57.9,57.5,99.2,325.8,58.7,26.93,95.0,Normal,1,0,0,0,0,Cooling system abnormal / overheating tendency
